student_id,attendance_rate,homework_submission_rate,exam_score_avg,gate_pass_violations,bus_delay_minutes,sentiment_score,sentiment_text,gamified_points,risk_label
STU01171,90.27,62.66,85.43,0,6,0.92,Had a good day at school,1053,0
STU01172,94.73,61.55,63.46,1,2,0.86,Homework was easy,932,0
STU01173,56.65,94.77,68.42,0,1,0.45,I feel great today,1289,0
STU01174,74.49,54.83,69.72,0,9,0.13,Nobody wants to talk to me,896,0
STU01175,76.18,52.42,73.19,0,1,-0.83,Feeling very overwhelmed,890,1
STU01176,57.86,54.79,96.8,0,4,-0.08,So tired and stressed out,1031,0
STU01177,90.61,65.05,61.54,1,3,0.31,I feel great today,958,0
STU01178,96.14,55.98,63.28,0,4,-0.87,Too much pressure,876,1
STU01179,68.5,80.8,67.4,0,2,0.61,Class was fun,1145,0
STU01180,79.73,73.83,70.34,0,6,0.33,Homework was easy,1090,0
STU01181,81.4,75.53,81.57,0,2,0.68,Love my teachers,1163,0
STU01182,75.67,88.57,86.27,1,0,0.58,Excited for the football game,1317,0
STU01183,83.08,65.67,68.84,0,1,0.08,Had a good day at school,1000,0
STU01184,71.13,38.15,55.41,0,2,-0.5,Too much pressure,658,1
STU01185,91.68,78.39,84.73,3,11,0.08,Excited for the football game,1207,1
STU01186,82.12,71.56,59.72,0,2,-0.2,Homework was easy,1014,0
STU01187,60.51,87.35,77.04,1,15,0.42,Homework was easy,1258,0
STU01188,52.53,80.72,94.28,0,2,-0.13,Homework was easy,1278,0
STU01189,81.75,85.03,70.25,0,14,-0.11,Class was fun,1201,0
STU01190,57.21,42.93,86.25,0,2,-0.42,So tired and stressed out,860,1
STU01191,69.74,63.66,73.5,0,1,0.4,Had a good day at school,1004,0
STU01192,71.94,56.51,92.74,0,5,-0.69,Nobody wants to talk to me,1028,1
STU01193,83.73,91.65,100.0,0,6,0.77,Homework was easy,1416,0
STU01194,89.54,65.86,66.94,0,0,0.93,Class was fun,993,0
STU01195,64.3,79.35,84.76,0,9,0.0,Had a good day at school,1217,0
STU01196,65.02,83.54,54.56,0,8,-0.78,I feel lonely during lunch,1108,1
STU01197,91.73,84.08,61.27,1,21,0.16,Love my teachers,1147,0
STU01198,84.46,69.1,87.94,0,2,0.09,Class was fun,1130,0
STU01199,94.95,80.3,87.16,0,10,0.46,I feel great today,1238,0
STU01200,86.2,81.46,99.84,0,5,-0.07,Excited for the football game,1313,0
STU01201,78.92,61.86,63.3,0,4,0.78,Homework was easy,935,0
STU01202,86.65,47.71,64.22,0,2,-0.81,Struggling with math,798,1
STU01203,83.75,69.04,88.8,1,3,0.88,Had a good day at school,1134,0
STU01204,71.54,78.94,69.42,1,9,-0.14,Excited for the football game,1136,0
STU01205,79.13,72.87,70.55,0,0,0.24,I feel great today,1081,0
STU01206,91.1,65.56,89.83,0,6,0.62,Excited for the football game,1104,0
STU01207,82.49,87.99,52.78,0,1,-0.94,Too much pressure,1143,1
STU01208,72.25,43.33,67.75,0,4,-0.67,Struggling with math,772,1
STU01209,93.01,95.91,87.64,0,1,0.81,Had a good day at school,1397,0
STU01210,73.51,76.5,64.77,0,2,0.93,Had a good day at school,1088,0
STU01211,68.88,60.39,68.05,0,11,0.66,Love my teachers,944,0
STU01212,69.06,35.53,74.02,1,0,0.06,So tired and stressed out,725,1
STU01213,89.03,38.77,74.14,1,7,-0.2,Nobody wants to talk to me,758,1
STU01214,55.22,85.69,69.81,1,3,0.9,Homework was easy,1205,0
STU01215,91.8,91.99,67.98,0,7,0.68,Had a good day at school,1259,0
STU01216,83.06,74.04,89.98,0,3,0.89,Homework was easy,1190,0
STU01217,84.01,70.14,72.0,1,1,0.37,Excited for the football game,1061,0
STU01218,71.89,77.31,59.26,0,3,0.09,Excited for the football game,1069,0
STU01219,65.9,71.04,83.47,0,1,0.27,Had a good day at school,1127,0
STU01220,83.47,47.18,56.17,1,0,0.16,I feel lonely during lunch,752,1
STU01221,57.47,60.76,78.76,1,15,0.67,Homework was easy,1001,0
STU01222,69.57,80.92,75.41,0,3,0.78,Homework was easy,1186,0
STU01223,95.16,63.72,76.46,0,0,0.49,Excited for the football game,1019,0
STU01224,84.83,67.9,83.71,0,8,0.59,Class was fun,1097,0
STU01225,92.96,71.8,68.47,0,1,0.12,Love my teachers,1060,0
STU01226,69.66,49.15,61.7,1,9,-0.37,Nobody wants to talk to me,800,1
STU01227,74.36,89.95,87.13,0,18,0.47,Had a good day at school,1335,0
STU01228,86.58,50.78,85.27,0,2,0.12,So tired and stressed out,934,0
STU01229,70.33,89.64,80.46,0,0,0.39,Class was fun,1298,0
STU01230,79.67,64.07,66.25,0,12,0.0,Homework was easy,971,0
STU01231,82.28,70.38,55.75,0,10,0.42,I feel great today,982,0
STU01232,81.72,63.76,73.58,0,17,0.97,Excited for the football game,1005,0
STU01233,75.44,63.47,87.06,0,3,0.08,Love my teachers,1070,0
STU01234,97.51,84.63,83.75,0,5,0.75,Homework was easy,1265,0
STU01235,85.54,79.27,100.0,0,2,0.18,Love my teachers,1292,0
STU01236,51.85,70.54,78.94,2,2,0.92,Homework was easy,1100,0
STU01237,82.0,76.87,78.29,0,1,0.16,Homework was easy,1160,0
STU01238,67.53,65.2,50.57,0,9,-0.42,Too much pressure,904,1
STU01239,52.01,64.53,75.65,0,4,-0.09,Love my teachers,1023,0
STU01240,85.95,65.03,78.67,0,5,0.87,Class was fun,1043,0
STU01241,67.25,55.31,83.61,0,0,-0.55,So tired and stressed out,971,1
STU01242,70.06,75.69,85.53,1,3,0.95,I feel great today,1184,0
STU01243,89.31,53.64,78.36,0,2,-0.91,Nobody wants to talk to me,928,1
STU01244,78.65,64.48,91.21,1,2,-0.1,Had a good day at school,1100,0
STU01245,97.18,57.71,61.55,0,2,-0.03,I feel lonely during lunch,884,0
STU01246,77.03,57.61,82.17,1,6,0.15,Struggling with math,986,0
STU01247,78.11,52.76,38.01,1,7,-0.6,Feeling very overwhelmed,717,1
STU01248,66.13,64.5,96.28,2,17,0.8,Homework was easy,1126,0
STU01249,95.14,45.39,68.06,0,1,-0.74,Feeling very overwhelmed,794,1
STU01250,93.47,82.1,73.3,0,3,-0.08,Had a good day at school,1187,0
STU01251,67.11,67.6,95.23,1,0,0.55,Homework was easy,1152,0
STU01252,90.54,93.16,89.79,0,12,0.52,I feel great today,1380,0
STU01253,85.19,69.41,83.39,0,2,0.73,Love my teachers,1111,0
STU01254,86.59,34.31,76.63,1,16,-0.78,Nobody wants to talk to me,726,1
STU01255,43.82,68.34,85.0,0,1,0.46,Homework was easy,1108,0
STU01256,84.01,63.26,66.45,0,6,-0.05,Love my teachers,964,0
STU01257,92.7,51.86,84.22,0,2,-0.03,Nobody wants to talk to me,939,0
STU01258,73.98,74.08,89.55,0,3,-0.13,I feel great today,1188,0
STU01259,96.72,71.49,85.17,0,2,-0.2,Homework was easy,1140,0
STU01260,83.27,55.73,66.64,0,4,-0.8,Struggling with math,890,1
STU01261,85.32,71.11,66.18,0,5,-0.06,Excited for the football game,1042,0
STU01262,82.15,92.35,66.14,1,4,0.07,Had a good day at school,1254,0
STU01263,64.94,83.12,86.36,0,3,0.22,Love my teachers,1263,0
STU01264,89.86,79.8,79.68,1,20,0.26,Homework was easy,1196,0
STU01265,69.36,68.61,63.02,0,1,0.22,Love my teachers,1001,0
STU01266,81.31,69.67,77.48,0,18,0.25,I feel great today,1084,0
STU01267,86.01,51.33,75.71,0,11,-0.82,Struggling with math,891,1
STU01268,98.19,70.77,60.52,0,3,0.94,Love my teachers,1010,0
STU01269,80.41,88.95,59.02,0,21,0.24,Had a good day at school,1184,0
STU01270,91.43,50.73,73.62,0,0,-0.29,So tired and stressed out,875,0
STU01271,76.59,89.71,41.73,0,3,0.12,Struggling with math,1105,0
STU01272,87.15,68.99,99.13,0,9,-0.03,Love my teachers,1185,0
STU01273,80.02,75.93,56.05,1,4,0.67,Love my teachers,1039,0
STU01274,88.72,68.63,74.15,1,9,0.94,Homework was easy,1057,0
STU01275,98.55,68.9,88.93,0,2,-0.07,Had a good day at school,1133,0
STU01276,78.07,67.12,64.8,0,4,0.46,I feel great today,995,0
STU01277,87.65,69.83,75.32,0,3,0.75,Had a good day at school,1074,0
STU01278,82.88,89.4,88.89,0,4,0.23,I feel great today,1338,0
STU01279,60.28,80.71,66.69,0,0,0.41,Class was fun,1140,0
STU01280,92.42,77.38,74.14,1,6,0.24,Love my teachers,1144,0
STU01281,98.47,76.98,40.06,0,4,-0.24,Too much pressure,970,0
STU01282,72.5,95.61,49.82,0,3,-0.01,Struggling with math,1205,0
STU01283,96.93,77.74,62.55,0,9,0.03,Class was fun,1090,0
STU01284,84.07,58.76,100.0,0,6,-0.15,Too much pressure,1087,0
STU01285,64.33,93.0,84.9,1,0,0.51,I feel great today,1354,0
STU01286,75.58,78.34,63.35,1,10,0.74,Homework was easy,1100,0
STU01287,67.74,60.74,67.15,0,1,0.22,I feel great today,943,0
STU01288,89.08,60.88,77.29,0,0,0.45,Love my teachers,995,0
STU01289,51.99,77.89,97.82,0,2,0.16,Love my teachers,1268,0
STU01290,81.0,69.71,71.17,0,1,0.49,I feel great today,1052,0
STU01291,81.07,49.62,81.02,0,0,-0.63,So tired and stressed out,901,1
STU01292,90.48,72.01,90.53,0,4,0.31,Class was fun,1172,0
STU01293,87.1,74.3,63.73,0,2,0.67,Love my teachers,1061,0
STU01294,95.76,74.14,83.04,0,1,0.86,Excited for the football game,1156,0
STU01295,77.76,42.43,68.94,0,8,-0.72,Feeling very overwhelmed,769,1
STU01296,52.31,73.33,66.98,0,3,0.31,I feel great today,1068,0
STU01297,80.13,67.06,77.77,0,3,0.22,Excited for the football game,1059,0
STU01298,90.17,41.8,80.61,0,14,-0.8,Feeling very overwhelmed,821,1
STU01299,83.41,75.76,81.52,0,1,0.39,Excited for the football game,1165,0
STU01300,80.65,64.12,58.64,0,7,0.72,Excited for the football game,934,0
STU01301,94.77,84.1,46.3,0,2,0.08,Struggling with math,1072,0
STU01302,75.19,84.35,100.0,0,4,0.9,Homework was easy,1343,0
STU01303,83.99,79.46,98.28,0,7,-0.0,Class was fun,1286,0
STU01304,74.23,81.92,77.44,1,3,0.96,Class was fun,1206,0
STU01305,73.95,34.25,53.98,0,7,-0.36,I feel lonely during lunch,612,1
STU01306,81.96,69.34,72.7,0,7,0.81,Homework was easy,1056,0
STU01307,95.56,64.09,77.2,0,2,0.76,Had a good day at school,1026,0
STU01308,65.4,81.66,95.61,0,7,0.67,Love my teachers,1294,0
STU01309,78.44,71.75,79.5,0,13,0.49,Class was fun,1115,0
STU01310,93.24,55.16,71.12,0,3,-0.68,Nobody wants to talk to me,907,1
STU01311,84.88,65.76,80.44,0,4,0.64,Class was fun,1059,0
STU01312,90.84,68.92,73.37,0,9,0.61,I feel great today,1056,0
STU01313,82.06,65.99,78.86,0,2,-0.1,Had a good day at school,1054,0
STU01314,68.43,60.93,61.0,0,5,0.89,Homework was easy,914,0
STU01315,98.79,77.38,77.46,0,3,-0.16,Had a good day at school,1161,0
STU01316,71.83,59.83,75.27,0,0,-0.38,Too much pressure,974,1
STU01317,76.32,60.28,77.44,1,2,0.02,Class was fun,990,0
STU01318,90.97,68.42,72.29,0,6,0.17,Homework was easy,1045,0
STU01319,87.06,68.7,60.41,0,2,0.66,Had a good day at school,989,0
STU01320,67.08,57.71,82.35,0,20,-0.32,Nobody wants to talk to me,988,1
STU01321,89.16,83.71,67.64,0,7,-0.0,Class was fun,1175,0
STU01322,60.99,39.91,98.92,1,2,0.07,So tired and stressed out,893,1
STU01323,97.51,53.0,96.28,0,4,-0.94,Too much pressure,1011,1
STU01324,93.05,83.08,78.42,0,7,0.74,Excited for the football game,1222,0
STU01325,85.45,69.79,71.98,0,4,0.23,Homework was easy,1057,0
STU01326,84.14,80.03,76.93,0,0,0.61,Excited for the football game,1184,0
STU01327,88.72,85.86,69.09,1,7,0.59,Love my teachers,1204,0
STU01328,77.83,48.6,81.89,0,0,-0.58,Feeling very overwhelmed,895,1
STU01329,90.66,68.13,66.99,1,0,0.95,Homework was easy,1016,0
STU01330,52.06,82.22,87.35,0,6,0.38,Excited for the football game,1258,0
STU01331,92.54,75.57,65.49,0,4,0.01,Love my teachers,1083,0
STU01332,61.4,88.29,68.96,0,4,0.36,Had a good day at school,1227,0
STU01333,73.22,89.0,64.01,1,0,0.55,Class was fun,1210,0
STU01334,93.14,68.38,73.03,0,9,0.58,I feel great today,1048,0
STU01335,78.6,68.69,89.24,0,0,0.06,Homework was easy,1133,0
STU01336,75.75,68.58,72.23,0,4,0.25,Excited for the football game,1046,0
STU01337,66.42,67.98,56.47,4,1,0.8,Had a good day at school,962,1
STU01338,75.18,84.19,63.54,1,0,0.72,Excited for the football game,1159,0
STU01339,90.7,77.03,63.5,0,2,0.03,Love my teachers,1087,0
STU01340,76.8,75.24,61.94,1,0,0.25,Homework was easy,1062,0
STU01341,91.41,57.72,75.75,0,11,-0.31,Too much pressure,955,0
STU01342,63.34,67.84,68.09,1,10,-0.02,Excited for the football game,1018,1
STU01343,72.71,83.09,95.65,1,3,-0.09,Homework was easy,1309,0
STU01344,41.45,52.89,66.6,0,2,-0.45,Struggling with math,861,1
STU01345,64.81,43.9,77.7,0,3,-0.6,Nobody wants to talk to me,827,1
STU01346,59.67,87.17,100.0,0,5,0.36,Homework was easy,1371,0
STU01347,79.46,54.41,89.51,0,0,0.06,So tired and stressed out,991,0
STU01348,77.66,79.42,80.95,0,3,-0.04,I feel great today,1198,0
STU01349,60.27,71.84,81.92,0,6,0.03,Class was fun,1128,0
STU01350,86.56,71.67,62.15,0,3,-0.08,Homework was easy,1027,0
STU01351,75.17,56.55,84.16,0,4,-0.52,I feel lonely during lunch,986,1
STU01352,69.15,67.68,67.56,1,0,0.05,Excited for the football game,1014,0
STU01353,81.78,48.06,90.57,1,8,-0.41,I feel lonely during lunch,933,1
STU01354,82.18,75.46,65.35,0,15,0.73,Excited for the football game,1081,0
STU01355,70.51,73.74,83.36,0,3,0.53,Love my teachers,1154,0
STU01356,88.45,71.6,65.72,0,0,0.67,Excited for the football game,1044,0
STU01357,98.3,65.04,98.82,0,9,0.2,I feel great today,1144,0
STU01358,93.0,88.72,87.67,1,8,0.64,Love my teachers,1325,0
STU01359,75.15,83.54,72.79,1,4,0.91,Homework was easy,1199,0
STU01360,86.62,60.21,81.16,0,4,0.15,Excited for the football game,1007,0
STU01361,86.82,56.11,86.53,0,2,-0.6,Feeling very overwhelmed,993,1
STU01362,79.76,71.88,80.38,0,6,0.05,Had a good day at school,1120,0
STU01363,84.22,71.85,69.76,0,0,0.92,Love my teachers,1067,0
STU01364,79.35,83.83,90.4,0,2,0.1,Love my teachers,1290,0
STU01365,77.25,82.39,74.81,0,1,-0.07,I feel great today,1197,0
STU01366,87.48,71.5,76.07,0,10,0.45,Had a good day at school,1095,0
STU01367,87.5,65.16,86.96,1,4,0.98,Love my teachers,1086,0
STU01368,80.63,63.05,80.44,0,1,0.75,Homework was easy,1032,0
STU01369,83.23,49.49,60.19,1,2,-0.12,Struggling with math,795,1
STU01370,96.8,89.73,74.28,0,3,0.91,Class was fun,1268,0
STU01371,76.22,88.55,76.07,0,44,0.57,Had a good day at school,1265,0
STU01372,56.86,73.03,71.64,0,2,0.69,Excited for the football game,1088,0
STU01373,81.81,45.41,74.95,1,11,-0.96,Nobody wants to talk to me,828,1
STU01374,93.17,62.18,82.32,0,17,-0.04,Love my teachers,1033,0
STU01375,95.52,81.85,89.41,0,0,0.58,Class was fun,1265,0
STU01376,93.06,88.6,84.72,0,2,0.86,Had a good day at school,1309,0
STU01377,88.08,79.46,76.41,0,5,0.83,Excited for the football game,1176,0
STU01378,92.01,78.39,66.88,1,1,-0.12,Love my teachers,1118,0
STU01379,77.26,73.12,86.35,0,0,0.15,Love my teachers,1162,0
STU01380,78.8,74.82,81.0,0,0,0.92,Love my teachers,1153,0
STU01381,77.0,68.98,95.93,0,6,0.2,Love my teachers,1169,0
STU01382,94.32,84.44,77.33,0,0,-0.06,Class was fun,1231,0
STU01383,69.21,84.8,72.3,0,2,0.36,Love my teachers,1209,0
STU01384,95.16,81.03,77.5,0,11,0.75,I feel great today,1197,0
STU01385,88.62,53.13,94.39,0,12,-0.81,Too much pressure,1003,1
STU01386,53.14,70.49,46.02,0,2,-0.57,Too much pressure,935,1
STU01387,90.37,61.85,89.17,0,20,0.16,I feel great today,1064,0
STU01388,95.14,91.4,82.21,0,1,0.15,Excited for the football game,1325,0
STU01389,72.67,83.53,67.47,0,5,0.35,Homework was easy,1172,0
STU01390,73.45,73.97,80.42,0,3,0.02,I feel great today,1141,0
STU01391,89.92,78.21,84.3,2,8,0.49,Had a good day at school,1203,0
STU01392,93.29,49.42,68.66,0,0,-0.97,Struggling with math,837,1
STU01393,54.06,60.17,73.77,1,1,0.41,Love my teachers,970,0
STU01394,96.77,86.0,65.43,0,2,0.48,Class was fun,1187,0
STU01395,59.44,48.4,80.83,0,4,0.19,Feeling very overwhelmed,888,0
STU01396,83.26,62.31,71.96,1,0,0.9,Excited for the football game,982,0
STU01397,58.46,87.04,48.83,0,0,-0.51,Struggling with math,1114,1
STU01398,85.25,69.74,79.52,1,8,0.79,Love my teachers,1095,0
STU01399,85.11,53.29,82.43,1,6,-0.34,So tired and stressed out,945,1
STU01400,83.09,57.1,78.7,0,21,0.18,Nobody wants to talk to me,964,0
STU01401,75.11,70.85,71.34,0,0,0.83,Class was fun,1065,0
STU01402,84.21,83.01,79.96,1,1,0.58,Class was fun,1229,0
STU01403,78.35,83.04,71.34,0,0,0.82,Had a good day at school,1187,0
STU01404,93.65,80.72,74.53,0,6,0.65,Excited for the football game,1179,0
STU01405,86.81,57.7,87.99,1,3,-0.5,I feel lonely during lunch,1016,1
STU01406,80.86,65.05,83.6,0,6,0.4,Had a good day at school,1068,0
STU01407,84.25,77.68,67.44,0,2,0.44,Excited for the football game,1114,0
STU01408,76.52,68.19,84.54,0,3,0.35,Class was fun,1104,0
STU01409,84.21,89.6,69.74,0,10,0.42,Excited for the football game,1244,0
STU01410,86.89,66.07,84.4,0,2,0.55,Homework was easy,1082,0
STU01411,84.91,71.32,84.3,1,10,0.28,Excited for the football game,1134,0
STU01412,94.12,85.18,61.44,0,0,0.15,Love my teachers,1159,0
STU01413,68.61,86.8,64.64,0,11,0.9,Excited for the football game,1191,0
STU01414,85.22,90.42,59.91,1,17,0.66,I feel great today,1203,0
STU01415,70.44,72.07,61.45,0,2,0.23,Homework was easy,1027,0
STU01416,77.19,62.46,85.13,0,3,0.38,I feel great today,1050,0
STU01417,90.13,82.93,97.17,1,0,0.86,Class was fun,1315,0
STU01418,86.49,74.16,68.35,1,6,-0.1,Class was fun,1083,0
STU01419,69.55,79.25,82.04,0,2,0.07,Love my teachers,1202,0
STU01420,58.5,77.68,93.47,1,0,-0.11,Love my teachers,1244,0
STU01421,83.19,83.05,82.75,0,6,1.0,Love my teachers,1244,0
STU01422,88.29,64.69,91.29,0,4,0.15,Homework was easy,1103,0
STU01423,69.25,81.64,80.98,0,5,0.62,Had a good day at school,1221,0
STU01424,50.01,39.44,71.86,0,1,0.07,Struggling with math,753,1
STU01425,78.06,59.37,98.38,0,3,-0.18,Feeling very overwhelmed,1085,0
STU01426,75.43,53.84,55.26,0,0,-0.8,So tired and stressed out,814,1
STU01427,74.76,87.56,83.33,1,3,0.35,I feel great today,1292,0
STU01428,78.23,79.86,68.77,0,5,0.62,Excited for the football game,1142,0
STU01429,95.99,92.07,65.85,0,4,0.19,Had a good day at school,1249,0
STU01430,65.8,90.43,78.73,0,1,0.64,I feel great today,1297,0
STU01431,72.93,40.07,98.1,0,2,-0.5,So tired and stressed out,891,1
STU01432,61.82,66.78,76.29,1,1,0.43,Excited for the football game,1049,0
STU01433,62.77,76.75,60.56,0,0,0.71,Love my teachers,1070,0
STU01434,88.87,38.74,65.74,0,1,-0.98,Too much pressure,716,1
STU01435,96.56,89.66,78.16,0,0,0.53,Love my teachers,1287,0
STU01436,76.96,76.47,57.44,1,0,0.53,Excited for the football game,1051,0
STU01437,87.76,62.4,68.67,0,13,0.41,Had a good day at school,967,0
STU01438,92.32,67.08,80.58,0,0,0.41,Homework was easy,1073,0
STU01439,82.07,74.21,75.58,0,0,0.17,Love my teachers,1120,0
STU01440,81.16,84.1,77.6,0,26,0.73,Excited for the football game,1229,0
STU01441,74.52,56.84,77.84,0,1,-0.79,Feeling very overwhelmed,957,1
STU01442,90.45,57.11,88.51,0,0,-0.17,Too much pressure,1013,0
STU01443,79.73,70.35,81.67,0,0,-0.13,Class was fun,1111,0
STU01444,90.07,68.87,64.08,0,9,0.21,Homework was easy,1009,0
STU01445,95.81,56.3,67.12,0,11,0.14,Feeling very overwhelmed,898,0
STU01446,92.79,55.58,62.4,0,4,0.17,I feel lonely during lunch,867,0
STU01447,61.09,91.75,58.25,1,4,-0.05,Had a good day at school,1208,0
STU01448,68.18,85.91,77.58,0,4,0.63,Excited for the football game,1247,0
STU01449,77.38,83.0,72.68,1,9,0.19,Had a good day at school,1193,0
STU01450,88.31,76.78,73.94,0,0,0.68,Class was fun,1137,0
STU01451,64.1,74.36,84.09,0,0,0.18,Love my teachers,1164,0
STU01452,88.15,49.53,89.31,0,2,-0.82,Feeling very overwhelmed,941,1
STU01453,78.66,79.1,92.71,1,1,0.87,Love my teachers,1254,0
STU01454,75.45,56.99,79.87,0,6,0.16,So tired and stressed out,969,0
STU01455,93.19,94.6,67.72,0,4,0.3,Love my teachers,1284,0
STU01456,93.07,59.78,95.16,0,1,-0.04,Struggling with math,1073,0
STU01457,93.49,49.76,74.95,0,2,-0.24,Too much pressure,872,0
STU01458,42.76,74.28,80.73,0,13,0.8,Homework was easy,1146,0
STU01459,81.11,88.82,74.13,0,15,0.96,I feel great today,1258,0
STU01460,81.05,74.53,70.15,0,1,0.01,Class was fun,1096,0
STU01461,68.17,52.06,90.91,1,3,0.06,Feeling very overwhelmed,975,0
STU01462,95.08,90.23,81.72,0,7,0.24,I feel great today,1310,0
STU01463,66.18,81.71,71.36,0,1,0.02,Excited for the football game,1173,0
STU01464,77.3,55.91,76.59,0,5,-0.55,So tired and stressed out,942,1
STU01465,89.82,73.91,67.69,0,10,0.14,I feel great today,1077,0
STU01466,73.24,81.46,70.53,2,9,0.55,I feel great today,1167,0
STU01467,94.64,80.32,75.23,0,8,0.72,Class was fun,1179,0
STU01468,67.96,49.34,69.63,1,8,-0.6,I feel lonely during lunch,841,1
STU01469,92.39,57.57,75.34,0,13,-0.92,Nobody wants to talk to me,952,1
STU01470,91.87,85.8,63.71,0,9,-0.17,Homework was easy,1176,0
STU01471,72.87,82.03,56.36,1,3,0.89,Homework was easy,1102,0
STU01472,82.61,56.62,93.18,0,1,-0.35,Struggling with math,1032,0
STU01473,94.51,54.45,86.93,1,3,-0.54,Too much pressure,979,1
STU01474,75.88,58.42,89.64,0,8,-0.58,Too much pressure,1032,1
STU01475,84.87,73.35,54.34,1,2,-0.86,Too much pressure,1005,1
STU01476,74.43,90.71,90.42,0,1,0.98,Had a good day at school,1359,0
STU01477,76.66,69.61,63.76,0,2,0.47,Homework was easy,1014,0
STU01478,84.66,45.04,59.18,1,12,-0.94,I feel lonely during lunch,746,1
STU01479,93.25,52.35,83.77,1,2,-0.49,Too much pressure,942,1
STU01480,73.52,85.86,60.09,2,1,0.29,Love my teachers,1159,0
STU01481,72.1,88.67,75.23,0,12,0.29,Class was fun,1262,0
STU01482,88.27,82.66,67.66,0,5,0.06,Homework was easy,1164,0
STU01483,65.45,55.0,88.7,0,0,-0.35,Too much pressure,993,1
STU01484,96.9,69.08,80.91,0,0,0.26,I feel great today,1095,0
STU01485,62.74,76.62,61.67,0,9,0.38,Homework was easy,1074,0
STU01486,67.08,55.84,76.82,0,16,-0.51,I feel lonely during lunch,942,1
STU01487,94.38,77.1,66.1,0,5,0.02,Homework was easy,1101,0
STU01488,87.56,35.11,74.96,0,7,-0.84,Struggling with math,725,1
STU01489,86.45,72.75,83.83,0,2,0.05,I feel great today,1146,0
STU01490,94.62,64.25,91.81,1,11,0.9,Love my teachers,1101,0
STU01491,90.03,77.28,91.75,0,0,-0.03,Excited for the football game,1231,0
STU01492,88.62,75.33,88.67,0,0,0.52,Class was fun,1196,0
STU01493,56.54,65.51,81.66,0,1,0.34,Homework was easy,1063,0
STU01494,69.92,76.63,68.05,0,2,0.39,Homework was easy,1106,0
STU01495,82.69,68.07,71.8,0,3,0.89,Class was fun,1039,0
STU01496,48.82,66.28,78.0,0,2,-0.17,Excited for the football game,1052,0
STU01497,77.4,70.74,74.02,1,2,0.22,I feel great today,1077,0
STU01498,88.25,68.28,85.2,0,3,0.1,Love my teachers,1108,0
STU01499,82.18,82.92,87.38,0,0,0.28,Excited for the football game,1266,0
STU01500,59.42,67.86,66.97,0,3,0.13,Had a good day at school,1013,0
STU01501,95.64,67.23,73.2,1,2,0.14,Love my teachers,1038,0
STU01502,83.35,68.97,93.05,1,1,0.32,Excited for the football game,1154,0
STU01503,56.63,69.9,91.7,0,15,0.05,I feel great today,1157,0
